X,CH1,CH2,
Second,Volt,Volt,
2.89953e-01,1.70e-01,5.97e-01,
2.90099e-01,1.72e-01,5.97e-01,
2.90246e-01,1.70e-01,5.97e-01,
2.90392e-01,1.70e-01,5.97e-01,
2.90539e-01,1.66e-01,5.97e-01,
2.90685e-01,1.68e-01,5.97e-01,
2.90831e-01,1.70e-01,5.97e-01,
2.90978e-01,1.74e-01,5.97e-01,
2.91124e-01,1.70e-01,5.97e-01,
2.91271e-01,1.68e-01,5.97e-01,
2.91417e-01,1.70e-01,5.97e-01,
2.91564e-01,1.72e-01,5.97e-01,
2.91710e-01,1.72e-01,5.97e-01,
2.91857e-01,1.72e-01,5.97e-01,
2.92003e-01,1.70e-01,5.97e-01,
2.92150e-01,1.90e-01,5.97e-01,
2.92296e-01,1.72e-01,5.97e-01,
2.92443e-01,1.74e-01,5.97e-01,
2.92589e-01,1.72e-01,5.97e-01,
2.92736e-01,1.66e-01,5.97e-01,
2.92882e-01,1.70e-01,5.97e-01,
2.93029e-01,1.72e-01,5.97e-01,
2.93175e-01,1.74e-01,5.97e-01,
2.93322e-01,1.74e-01,5.97e-01,
2.93468e-01,1.74e-01,5.97e-01,
2.93615e-01,1.74e-01,5.97e-01,
2.93761e-01,1.70e-01,5.97e-01,
2.93908e-01,1.74e-01,5.97e-01,
2.94054e-01,1.74e-01,5.97e-01,
2.94201e-01,1.74e-01,5.97e-01,
2.94347e-01,1.74e-01,5.97e-01,
2.94494e-01,1.70e-01,5.97e-01,
2.94640e-01,1.72e-01,5.97e-01,
2.94787e-01,1.74e-01,5.97e-01,
2.94933e-01,1.72e-01,5.97e-01,
2.95080e-01,1.72e-01,5.97e-01,
2.95226e-01,1.76e-01,5.97e-01,
2.95373e-01,1.72e-01,5.97e-01,
2.95519e-01,1.72e-01,5.97e-01,
2.95665e-01,1.74e-01,5.97e-01,
2.95812e-01,1.74e-01,5.97e-01,
2.95958e-01,1.74e-01,5.97e-01,
2.96105e-01,1.74e-01,5.97e-01,
2.96251e-01,1.74e-01,5.97e-01,
2.96398e-01,1.72e-01,5.97e-01,
2.96544e-01,1.74e-01,5.97e-01,
2.96691e-01,1.74e-01,5.97e-01,
2.96837e-01,1.72e-01,5.97e-01,
2.96984e-01,1.70e-01,5.97e-01,
2.97130e-01,1.74e-01,5.97e-01,
2.97277e-01,1.70e-01,5.97e-01,
2.97423e-01,1.74e-01,5.97e-01,
2.97570e-01,1.72e-01,5.97e-01,
2.97716e-01,1.74e-01,5.97e-01,
2.97863e-01,1.74e-01,5.97e-01,
2.98009e-01,1.70e-01,5.97e-01,
2.98156e-01,1.72e-01,5.97e-01,
2.98302e-01,1.74e-01,5.97e-01,
2.98449e-01,1.74e-01,5.97e-01,
2.98595e-01,1.74e-01,5.97e-01,
2.98742e-01,1.74e-01,5.97e-01,
2.98888e-01,1.74e-01,5.97e-01,
2.99035e-01,1.74e-01,5.97e-01,
2.99181e-01,1.74e-01,5.97e-01,
2.99328e-01,1.74e-01,5.97e-01,
2.99474e-01,2.06e-01,5.97e-01,
2.99621e-01,1.74e-01,5.97e-01,
2.99767e-01,1.74e-01,5.97e-01,
2.99914e-01,1.74e-01,5.97e-01,
3.00060e-01,1.74e-01,5.97e-01,
3.00206e-01,1.74e-01,5.97e-01,
3.00353e-01,1.74e-01,5.97e-01,
3.00499e-01,1.74e-01,5.97e-01,
3.00646e-01,1.74e-01,5.97e-01,
3.00792e-01,1.74e-01,5.97e-01,
3.00939e-01,1.74e-01,5.97e-01,
3.01085e-01,1.74e-01,5.97e-01,
3.01232e-01,1.72e-01,5.97e-01,
3.01378e-01,1.74e-01,5.97e-01,
3.01525e-01,1.74e-01,5.97e-01,
3.01671e-01,1.74e-01,5.97e-01,
3.01818e-01,1.74e-01,5.97e-01,
3.01964e-01,1.74e-01,5.97e-01,
3.02111e-01,1.74e-01,5.97e-01,
3.02257e-01,1.74e-01,5.97e-01,
3.02404e-01,1.74e-01,5.97e-01,
3.02550e-01,1.68e-01,5.97e-01,
3.02697e-01,1.72e-01,5.97e-01,
3.02843e-01,1.72e-01,5.97e-01,
3.02990e-01,1.74e-01,5.97e-01,
3.03136e-01,1.74e-01,5.97e-01,
3.03283e-01,1.74e-01,5.97e-01,
3.03429e-01,1.86e-01,5.97e-01,
3.03576e-01,1.74e-01,5.97e-01,
3.03722e-01,1.74e-01,5.97e-01,
3.03869e-01,1.72e-01,5.97e-01,
3.04015e-01,1.76e-01,5.97e-01,
3.04162e-01,1.72e-01,5.97e-01,
3.04308e-01,1.74e-01,5.97e-01,
3.04455e-01,1.72e-01,5.97e-01,
3.04601e-01,1.74e-01,5.97e-01,
3.04747e-01,1.74e-01,5.97e-01,
3.04894e-01,1.66e-01,5.97e-01,
3.05040e-01,1.72e-01,5.97e-01,
3.05187e-01,1.74e-01,5.97e-01,
3.05333e-01,1.74e-01,5.97e-01,
3.05480e-01,1.60e-01,5.97e-01,
3.05626e-01,1.72e-01,5.97e-01,
3.05773e-01,1.74e-01,5.97e-01,
3.05919e-01,1.70e-01,5.97e-01,
3.06066e-01,1.74e-01,5.97e-01,
3.06212e-01,1.68e-01,5.97e-01,
3.06359e-01,1.74e-01,5.97e-01,
3.06505e-01,1.74e-01,5.97e-01,
3.06652e-01,1.72e-01,5.97e-01,
3.06798e-01,1.74e-01,5.97e-01,
3.06945e-01,1.70e-01,5.97e-01,
3.07091e-01,1.74e-01,5.97e-01,
3.07238e-01,1.72e-01,5.97e-01,
3.07384e-01,1.72e-01,5.97e-01,
3.07531e-01,1.72e-01,5.97e-01,
3.07677e-01,1.72e-01,5.97e-01,
3.07824e-01,1.74e-01,5.97e-01,
3.07970e-01,1.72e-01,5.97e-01,
3.08117e-01,1.72e-01,5.97e-01,
3.08263e-01,1.74e-01,5.97e-01,
3.08410e-01,1.72e-01,5.97e-01,
3.08556e-01,1.74e-01,5.97e-01,
3.08703e-01,1.76e-01,5.97e-01,
3.08849e-01,1.72e-01,5.97e-01,
3.08996e-01,1.74e-01,5.97e-01,
3.09142e-01,1.74e-01,5.97e-01,
3.09289e-01,2.08e-01,5.97e-01,
3.09435e-01,1.72e-01,5.97e-01,
3.09581e-01,1.74e-01,5.97e-01,
3.09728e-01,1.72e-01,5.97e-01,
3.09874e-01,1.74e-01,5.97e-01,
3.10021e-01,1.78e-01,5.97e-01,
3.10167e-01,1.72e-01,5.97e-01,
3.10314e-01,1.74e-01,5.97e-01,
3.10460e-01,1.74e-01,5.97e-01,
3.10607e-01,1.74e-01,5.97e-01,
3.10753e-01,1.76e-01,5.97e-01,
3.10900e-01,1.78e-01,5.97e-01,
3.11046e-01,1.74e-01,5.97e-01,
3.11193e-01,1.74e-01,5.97e-01,
3.11339e-01,1.74e-01,5.97e-01,
3.11486e-01,1.74e-01,5.97e-01,
3.11632e-01,1.72e-01,5.97e-01,
3.11779e-01,1.74e-01,5.97e-01,
3.11925e-01,1.74e-01,5.97e-01,
3.12072e-01,1.74e-01,5.97e-01,
3.12218e-01,1.74e-01,5.97e-01,
3.12365e-01,1.76e-01,5.97e-01,
3.12511e-01,1.74e-01,5.97e-01,
3.12658e-01,1.74e-01,5.97e-01,
3.12804e-01,1.74e-01,5.97e-01,
3.12951e-01,1.70e-01,5.97e-01,
3.13097e-01,1.74e-01,5.97e-01,
3.13244e-01,1.74e-01,5.97e-01,
3.13390e-01,1.72e-01,5.97e-01,
3.13537e-01,1.74e-01,5.97e-01,
3.13683e-01,1.72e-01,5.97e-01,
3.13830e-01,1.76e-01,5.97e-01,
3.13976e-01,1.74e-01,5.97e-01,
3.14122e-01,1.74e-01,5.97e-01,
3.14269e-01,1.74e-01,5.97e-01,
3.14415e-01,1.72e-01,5.97e-01,
3.14562e-01,1.74e-01,5.97e-01,
3.14708e-01,1.74e-01,5.97e-01,
3.14855e-01,1.74e-01,5.97e-01,
3.15001e-01,1.72e-01,5.97e-01,
3.15148e-01,1.74e-01,5.97e-01,
3.15294e-01,1.74e-01,5.97e-01,
3.15441e-01,1.74e-01,5.97e-01,
3.15587e-01,1.74e-01,5.97e-01,
3.15734e-01,1.74e-01,5.97e-01,
3.15880e-01,1.74e-01,5.97e-01,
3.16027e-01,2.02e-01,5.97e-01,
3.16173e-01,1.74e-01,5.97e-01,
3.16320e-01,1.74e-01,5.97e-01,
3.16466e-01,1.74e-01,5.97e-01,
3.16613e-01,1.74e-01,5.97e-01,
3.16759e-01,1.72e-01,5.97e-01,
3.16906e-01,1.70e-01,5.97e-01,
3.17052e-01,1.74e-01,5.97e-01,
3.17199e-01,1.74e-01,5.97e-01,
3.17345e-01,1.74e-01,5.97e-01,
3.17492e-01,1.72e-01,5.97e-01,
3.17638e-01,1.74e-01,5.97e-01,
3.17785e-01,1.74e-01,5.97e-01,
3.17931e-01,1.74e-01,5.97e-01,
3.18078e-01,1.74e-01,5.97e-01,
3.18224e-01,1.74e-01,5.97e-01,
3.18371e-01,1.64e-01,5.97e-01,
3.18517e-01,1.74e-01,5.97e-01,
3.18664e-01,1.74e-01,5.97e-01,
3.18810e-01,1.72e-01,5.97e-01,
3.18956e-01,1.72e-01,5.97e-01,
3.19103e-01,1.74e-01,5.97e-01,
3.19249e-01,1.74e-01,5.97e-01,
3.19396e-01,1.74e-01,5.97e-01,
3.19542e-01,1.74e-01,5.97e-01,
3.19689e-01,1.74e-01,5.97e-01,
3.19835e-01,1.74e-01,5.97e-01,
3.19982e-01,1.74e-01,5.97e-01,
3.20128e-01,1.74e-01,5.97e-01,
3.20275e-01,1.72e-01,5.97e-01,
3.20421e-01,1.74e-01,5.97e-01,
3.20568e-01,1.74e-01,5.97e-01,
3.20714e-01,1.70e-01,5.97e-01,
3.20861e-01,1.74e-01,5.97e-01,
3.21007e-01,1.74e-01,5.97e-01,
3.21154e-01,1.74e-01,5.97e-01,
3.21300e-01,1.74e-01,5.97e-01,
3.21447e-01,1.74e-01,5.97e-01,
3.21593e-01,1.74e-01,5.97e-01,
3.21740e-01,1.74e-01,5.97e-01,
3.21886e-01,1.72e-01,5.97e-01,
3.22033e-01,1.74e-01,5.97e-01,
3.22179e-01,1.72e-01,5.97e-01,
3.22326e-01,1.72e-01,5.97e-01,
3.22472e-01,1.72e-01,5.97e-01,
3.22619e-01,1.74e-01,5.97e-01,
3.22765e-01,1.70e-01,5.97e-01,
3.22912e-01,1.74e-01,5.97e-01,
3.23058e-01,1.72e-01,5.97e-01,
3.23205e-01,1.72e-01,5.97e-01,
3.23351e-01,1.72e-01,5.97e-01,
3.23498e-01,1.68e-01,5.97e-01,
3.23644e-01,1.74e-01,5.97e-01,
3.23790e-01,1.70e-01,5.97e-01,
3.23937e-01,1.74e-01,5.97e-01,
3.24083e-01,1.72e-01,5.97e-01,
3.24230e-01,1.68e-01,5.97e-01,
3.24376e-01,1.70e-01,5.97e-01,
3.24523e-01,1.72e-01,5.97e-01,
3.24669e-01,1.72e-01,5.97e-01,
3.24816e-01,1.72e-01,5.97e-01,
3.24962e-01,1.70e-01,5.97e-01,
3.25109e-01,1.72e-01,5.97e-01,
3.25255e-01,1.72e-01,5.97e-01,
3.25402e-01,1.72e-01,5.97e-01,
3.25548e-01,1.72e-01,5.97e-01,
3.25695e-01,1.70e-01,5.97e-01,
3.25841e-01,1.72e-01,5.97e-01,
3.25988e-01,1.74e-01,5.97e-01,
3.26134e-01,1.74e-01,5.97e-01,
3.26281e-01,1.72e-01,5.97e-01,
3.26427e-01,1.74e-01,5.97e-01,
3.26574e-01,1.74e-01,5.97e-01,
3.26720e-01,1.72e-01,5.97e-01,
3.26867e-01,1.74e-01,5.97e-01,
3.27013e-01,1.72e-01,5.97e-01,
3.27160e-01,1.70e-01,5.97e-01,
3.27306e-01,1.74e-01,5.97e-01,
3.27453e-01,1.72e-01,5.97e-01,
3.27599e-01,1.72e-01,5.97e-01,
3.27746e-01,1.72e-01,5.97e-01,
3.27892e-01,1.74e-01,5.97e-01,
3.28039e-01,1.70e-01,5.97e-01,
3.28185e-01,1.74e-01,5.97e-01,
3.28332e-01,1.74e-01,5.97e-01,
3.28478e-01,1.74e-01,5.97e-01,
3.28624e-01,1.72e-01,5.97e-01,
3.28771e-01,1.70e-01,5.97e-01,
3.28917e-01,1.72e-01,5.97e-01,
3.29064e-01,1.74e-01,5.97e-01,
3.29210e-01,1.72e-01,5.97e-01,
3.29357e-01,1.74e-01,5.97e-01,
3.29503e-01,1.74e-01,5.97e-01,
3.29650e-01,1.90e-01,5.97e-01,
3.29796e-01,1.74e-01,5.97e-01,
3.29943e-01,1.74e-01,5.97e-01,
3.30089e-01,1.74e-01,5.97e-01,
3.30236e-01,1.68e-01,5.97e-01,
3.30382e-01,1.74e-01,5.97e-01,
3.30529e-01,1.74e-01,5.97e-01,
3.30675e-01,1.74e-01,5.97e-01,
3.30822e-01,1.74e-01,5.97e-01,
3.30968e-01,1.72e-01,5.97e-01,
3.31115e-01,1.70e-01,5.97e-01,
3.31261e-01,1.72e-01,5.97e-01,
3.31408e-01,1.74e-01,5.97e-01,
3.31554e-01,1.74e-01,5.97e-01,
3.31701e-01,1.72e-01,5.97e-01,
3.31847e-01,1.74e-01,5.97e-01,
3.31994e-01,1.74e-01,5.97e-01,
3.32140e-01,1.74e-01,5.97e-01,
3.32287e-01,1.74e-01,5.97e-01,
3.32433e-01,1.80e-01,5.97e-01,
3.32580e-01,1.74e-01,5.97e-01,
3.32726e-01,1.74e-01,5.97e-01,
3.32873e-01,1.74e-01,5.97e-01,
3.33019e-01,1.74e-01,5.97e-01,
3.33165e-01,1.74e-01,5.97e-01,
3.33312e-01,1.74e-01,5.97e-01,
3.33458e-01,1.74e-01,5.97e-01,
3.33605e-01,1.74e-01,5.97e-01,
3.33751e-01,1.74e-01,5.97e-01,
3.33898e-01,1.74e-01,5.97e-01,
3.34044e-01,1.74e-01,5.97e-01,
3.34191e-01,1.74e-01,5.97e-01,
3.34337e-01,1.74e-01,5.97e-01,
3.34484e-01,1.74e-01,5.97e-01,
3.34630e-01,1.74e-01,5.97e-01,
3.34777e-01,1.72e-01,5.97e-01,
3.34923e-01,1.74e-01,5.97e-01,
3.35070e-01,1.74e-01,5.97e-01,
3.35216e-01,1.74e-01,5.97e-01,
3.35363e-01,1.74e-01,5.97e-01,
3.35509e-01,1.70e-01,5.97e-01,
3.35656e-01,1.74e-01,5.97e-01,
3.35802e-01,1.74e-01,5.97e-01,
3.35949e-01,1.74e-01,5.97e-01,
3.36095e-01,1.74e-01,5.97e-01,
3.36242e-01,1.70e-01,5.97e-01,
3.36388e-01,1.68e-01,5.97e-01,
3.36535e-01,1.74e-01,5.97e-01,
3.36681e-01,1.74e-01,5.97e-01,
3.36828e-01,1.74e-01,5.97e-01,
3.36974e-01,1.66e-01,5.97e-01,
3.37121e-01,1.72e-01,5.97e-01,
3.37267e-01,1.72e-01,5.97e-01,
3.37414e-01,1.74e-01,5.97e-01,
3.37560e-01,1.74e-01,5.97e-01,
3.37706e-01,1.72e-01,5.97e-01,
3.37853e-01,1.72e-01,5.97e-01,
3.37999e-01,1.74e-01,5.97e-01,
3.38146e-01,1.72e-01,5.97e-01,
3.38292e-01,1.70e-01,5.97e-01,
3.38439e-01,1.74e-01,5.97e-01,
3.38585e-01,1.78e-01,5.97e-01,
3.38732e-01,1.72e-01,5.97e-01,
3.38878e-01,1.72e-01,5.97e-01,
3.39025e-01,1.74e-01,5.97e-01,
3.39171e-01,1.72e-01,5.97e-01,
3.39318e-01,1.74e-01,5.97e-01,
3.39464e-01,1.72e-01,5.97e-01,
3.39611e-01,1.72e-01,5.97e-01,
3.39757e-01,1.72e-01,5.97e-01,
3.39904e-01,1.72e-01,5.97e-01,
3.40050e-01,1.74e-01,5.97e-01,
3.40197e-01,1.74e-01,5.97e-01,
3.40343e-01,1.74e-01,5.97e-01,
3.40490e-01,1.72e-01,5.97e-01,
3.40636e-01,1.72e-01,5.97e-01,
3.40783e-01,1.72e-01,5.97e-01,
3.40929e-01,1.72e-01,5.97e-01,
3.41076e-01,1.72e-01,5.97e-01,
3.41222e-01,1.72e-01,5.97e-01,
3.41369e-01,1.70e-01,5.97e-01,
3.41515e-01,1.78e-01,5.97e-01,
3.41662e-01,1.72e-01,5.97e-01,
3.41808e-01,1.70e-01,5.97e-01,
3.41955e-01,1.70e-01,5.97e-01,
3.42101e-01,1.72e-01,5.97e-01,
3.42248e-01,1.72e-01,5.97e-01,
3.42394e-01,1.66e-01,5.97e-01,
3.42540e-01,1.72e-01,5.97e-01,
3.42687e-01,1.72e-01,5.97e-01,
3.42833e-01,1.74e-01,5.97e-01,
3.42980e-01,1.74e-01,5.97e-01,
3.43126e-01,1.72e-01,5.97e-01,
3.43273e-01,1.72e-01,5.97e-01,
3.43419e-01,1.74e-01,5.97e-01,
3.43566e-01,1.72e-01,5.97e-01,
3.43712e-01,1.72e-01,5.97e-01,
3.43859e-01,1.72e-01,5.97e-01,
3.44005e-01,1.72e-01,5.97e-01,
3.44152e-01,1.72e-01,5.97e-01,
3.44298e-01,1.72e-01,5.97e-01,
3.44445e-01,1.66e-01,5.97e-01,
3.44591e-01,1.74e-01,5.97e-01,
3.44738e-01,1.74e-01,5.97e-01,
3.44884e-01,1.74e-01,5.97e-01,
3.45031e-01,1.72e-01,5.97e-01,
3.45177e-01,1.82e-01,5.97e-01,
3.45324e-01,1.74e-01,5.97e-01,
3.45470e-01,1.74e-01,5.97e-01,
3.45617e-01,1.72e-01,5.97e-01,
3.45763e-01,1.72e-01,5.97e-01,
3.45910e-01,1.74e-01,5.97e-01,
3.46056e-01,1.74e-01,5.97e-01,
3.46203e-01,1.74e-01,5.97e-01,
3.46349e-01,1.74e-01,5.97e-01,
3.46496e-01,1.72e-01,5.97e-01,
3.46642e-01,1.72e-01,5.97e-01,
3.46789e-01,1.74e-01,5.97e-01,
3.46935e-01,1.74e-01,5.97e-01,
3.47081e-01,1.74e-01,5.97e-01,
3.47228e-01,1.74e-01,5.97e-01,
3.47374e-01,1.74e-01,5.97e-01,
3.47521e-01,1.70e-01,5.97e-01,
3.47667e-01,1.72e-01,5.97e-01,
3.47814e-01,1.74e-01,5.97e-01,
3.47960e-01,1.74e-01,5.97e-01,
3.48107e-01,1.74e-01,5.97e-01,
3.48253e-01,1.74e-01,5.97e-01,
3.48400e-01,1.78e-01,5.97e-01,
3.48546e-01,1.74e-01,5.97e-01,
3.48693e-01,1.74e-01,5.97e-01,
3.48839e-01,1.74e-01,5.97e-01,
3.48986e-01,1.72e-01,5.97e-01,
3.49132e-01,1.74e-01,5.97e-01,
3.49279e-01,1.74e-01,5.97e-01,
3.49425e-01,1.74e-01,5.97e-01,
3.49572e-01,1.74e-01,5.97e-01,
3.49718e-01,1.78e-01,5.97e-01,
3.49865e-01,1.72e-01,5.97e-01,
3.50011e-01,1.74e-01,5.97e-01,
3.50158e-01,1.74e-01,5.97e-01,
3.50304e-01,1.74e-01,5.97e-01,
3.50451e-01,1.66e-01,5.97e-01,
3.50597e-01,1.74e-01,5.97e-01,
3.50744e-01,1.74e-01,5.97e-01,
3.50890e-01,1.76e-01,5.97e-01,
3.51037e-01,1.74e-01,5.97e-01,
3.51183e-01,1.74e-01,5.97e-01,
3.51330e-01,1.74e-01,5.97e-01,
3.51476e-01,1.74e-01,5.97e-01,
3.51622e-01,1.74e-01,5.97e-01,
3.51769e-01,1.74e-01,5.97e-01,
3.51915e-01,1.72e-01,5.97e-01,
3.52062e-01,1.74e-01,5.97e-01,
3.52208e-01,1.72e-01,5.97e-01,
3.52355e-01,1.74e-01,5.97e-01,
3.52501e-01,1.74e-01,5.97e-01,
3.52648e-01,1.74e-01,5.97e-01,
3.52794e-01,1.74e-01,5.97e-01,
3.52941e-01,1.74e-01,5.97e-01,
3.53087e-01,1.74e-01,5.97e-01,
3.53234e-01,1.74e-01,5.97e-01,
3.53380e-01,1.74e-01,5.97e-01,
3.53527e-01,1.74e-01,5.97e-01,
3.53673e-01,1.78e-01,5.97e-01,
3.53820e-01,1.70e-01,5.97e-01,
3.53966e-01,1.74e-01,5.97e-01,
3.54113e-01,1.70e-01,5.97e-01,
3.54259e-01,1.68e-01,5.97e-01,
3.54406e-01,1.74e-01,5.97e-01,
3.54552e-01,1.72e-01,5.97e-01,
3.54699e-01,1.74e-01,5.97e-01,
3.54845e-01,1.72e-01,5.97e-01,
3.54992e-01,1.72e-01,5.97e-01,
3.55138e-01,1.74e-01,5.97e-01,
3.55285e-01,1.72e-01,5.97e-01,
3.55431e-01,1.74e-01,5.97e-01,
3.55578e-01,1.72e-01,5.97e-01,
3.55724e-01,1.76e-01,5.97e-01,
3.55871e-01,1.74e-01,5.97e-01,
3.56017e-01,1.70e-01,5.97e-01,
3.56164e-01,1.72e-01,5.97e-01,
3.56310e-01,1.74e-01,5.97e-01,
3.56456e-01,1.72e-01,5.97e-01,
3.56603e-01,1.74e-01,5.97e-01,
3.56749e-01,1.72e-01,5.97e-01,
3.56896e-01,1.72e-01,5.97e-01,
3.57042e-01,1.72e-01,5.97e-01,
3.57189e-01,1.70e-01,5.97e-01,
3.57335e-01,1.74e-01,5.97e-01,
3.57482e-01,1.70e-01,5.97e-01,
3.57628e-01,1.72e-01,5.97e-01,
3.57775e-01,1.72e-01,5.97e-01,
3.57921e-01,1.66e-01,5.97e-01,
3.58068e-01,1.70e-01,5.97e-01,
3.58214e-01,1.72e-01,5.97e-01,
3.58361e-01,1.70e-01,5.97e-01,
3.58507e-01,1.72e-01,5.97e-01,
3.58654e-01,1.76e-01,5.97e-01,
3.58800e-01,1.76e-01,5.97e-01,
3.58947e-01,1.72e-01,5.97e-01,
3.59093e-01,1.72e-01,5.97e-01,
3.59240e-01,1.74e-01,5.97e-01,
3.59386e-01,1.74e-01,5.97e-01,
3.59533e-01,1.72e-01,5.97e-01,
3.59679e-01,1.72e-01,5.97e-01,
3.59826e-01,1.74e-01,5.97e-01,
3.59972e-01,1.74e-01,5.97e-01,
3.60119e-01,1.74e-01,5.97e-01,
3.60265e-01,1.72e-01,5.97e-01,
3.60412e-01,1.74e-01,5.97e-01,
3.60558e-01,1.72e-01,5.97e-01,
3.60705e-01,1.74e-01,5.97e-01,
3.60851e-01,1.72e-01,5.97e-01,
3.60997e-01,1.74e-01,5.97e-01,
3.61144e-01,1.76e-01,5.97e-01,
3.61290e-01,1.72e-01,5.97e-01,
3.61437e-01,1.74e-01,5.97e-01,
3.61583e-01,1.74e-01,5.97e-01,
3.61730e-01,1.68e-01,5.97e-01,
3.61876e-01,1.72e-01,5.97e-01,
3.62023e-01,1.74e-01,5.97e-01,
3.62169e-01,1.74e-01,5.97e-01,
3.62316e-01,1.74e-01,5.97e-01,
3.62462e-01,1.82e-01,5.97e-01,
3.62609e-01,1.80e-01,5.97e-01,
3.62755e-01,1.72e-01,5.97e-01,
3.62902e-01,1.74e-01,5.97e-01,
3.63048e-01,1.70e-01,5.97e-01,
3.63195e-01,1.94e-01,5.97e-01,
3.63341e-01,1.72e-01,5.97e-01,
3.63488e-01,1.72e-01,5.97e-01,
3.63634e-01,1.70e-01,5.97e-01,
3.63781e-01,1.74e-01,5.97e-01,
3.63927e-01,1.74e-01,5.97e-01,
3.64074e-01,1.72e-01,5.97e-01,
3.64220e-01,1.74e-01,5.97e-01,
3.64367e-01,1.72e-01,5.97e-01,
3.64513e-01,1.74e-01,5.97e-01,
3.64660e-01,1.84e-01,5.97e-01,
3.64806e-01,1.74e-01,5.97e-01,
3.64953e-01,1.72e-01,5.97e-01,
3.65099e-01,1.72e-01,5.97e-01,
3.65246e-01,1.72e-01,5.97e-01,
3.65392e-01,1.74e-01,5.97e-01,
3.65539e-01,1.74e-01,5.97e-01,
3.65685e-01,1.74e-01,5.97e-01,
3.65831e-01,1.74e-01,5.97e-01,
3.65978e-01,1.74e-01,5.97e-01,
3.66124e-01,1.74e-01,5.97e-01,
3.66271e-01,1.74e-01,5.97e-01,
3.66417e-01,1.74e-01,5.97e-01,
3.66564e-01,1.74e-01,5.97e-01,
3.66710e-01,1.74e-01,5.97e-01,
3.66857e-01,1.74e-01,5.97e-01,
3.67003e-01,1.74e-01,5.97e-01,
3.67150e-01,1.74e-01,5.97e-01,
3.67296e-01,1.74e-01,5.97e-01,
3.67443e-01,1.74e-01,5.97e-01,
3.67589e-01,1.72e-01,5.97e-01,
3.67736e-01,1.74e-01,5.97e-01,
3.67882e-01,1.74e-01,5.97e-01,
3.68029e-01,1.74e-01,5.97e-01,
3.68175e-01,1.74e-01,5.97e-01,
3.68322e-01,1.74e-01,5.97e-01,
3.68468e-01,1.70e-01,5.97e-01,
3.68615e-01,1.62e-01,5.97e-01,
3.68761e-01,1.72e-01,5.97e-01,
3.68908e-01,1.74e-01,5.97e-01,
3.69054e-01,1.74e-01,5.97e-01,
3.69201e-01,1.74e-01,5.97e-01,
3.69347e-01,1.72e-01,5.97e-01,
3.69494e-01,1.74e-01,5.97e-01,
3.69640e-01,1.74e-01,5.97e-01,
3.69787e-01,1.72e-01,5.97e-01,
3.69933e-01,1.74e-01,5.97e-01,
3.70080e-01,1.90e-01,5.97e-01,
3.70226e-01,1.72e-01,5.97e-01,
3.70373e-01,1.72e-01,5.97e-01,
3.70519e-01,1.72e-01,5.97e-01,
3.70665e-01,1.74e-01,5.97e-01,
3.70812e-01,1.74e-01,5.97e-01,
3.70958e-01,1.74e-01,5.97e-01,
3.71105e-01,1.74e-01,5.97e-01,
3.71251e-01,1.72e-01,5.97e-01,
3.71398e-01,1.70e-01,5.97e-01,
3.71544e-01,1.76e-01,5.97e-01,
3.71691e-01,1.72e-01,5.97e-01,
3.71837e-01,1.74e-01,5.97e-01,
3.71984e-01,1.72e-01,5.97e-01,
3.72130e-01,1.72e-01,5.97e-01,
3.72277e-01,1.72e-01,5.97e-01,
3.72423e-01,1.72e-01,5.97e-01,
3.72570e-01,1.74e-01,5.97e-01,
3.72716e-01,1.74e-01,5.97e-01,
3.72863e-01,1.72e-01,5.97e-01,
3.73009e-01,1.64e-01,5.97e-01,
3.73156e-01,1.72e-01,5.97e-01,
3.73302e-01,1.72e-01,5.97e-01,
3.73449e-01,1.72e-01,5.97e-01,
3.73595e-01,1.74e-01,5.97e-01,
3.73742e-01,1.70e-01,5.97e-01,
3.73888e-01,1.72e-01,5.97e-01,
3.74035e-01,1.72e-01,5.97e-01,
3.74181e-01,1.72e-01,5.97e-01,
3.74328e-01,1.72e-01,5.97e-01,
3.74474e-01,1.68e-01,5.97e-01,
3.74621e-01,1.72e-01,5.97e-01,
3.74767e-01,1.72e-01,5.97e-01,
3.74914e-01,1.70e-01,5.97e-01,
3.75060e-01,1.72e-01,5.97e-01,
3.75207e-01,1.72e-01,5.97e-01,
3.75353e-01,1.74e-01,5.97e-01,
3.75499e-01,1.72e-01,5.97e-01,
3.75646e-01,1.74e-01,5.97e-01,
3.75792e-01,1.72e-01,5.97e-01,
3.75939e-01,2.14e-01,5.97e-01,
3.76085e-01,1.72e-01,5.97e-01,
3.76232e-01,1.72e-01,5.97e-01,
3.76378e-01,1.74e-01,5.97e-01,
3.76525e-01,1.74e-01,5.97e-01,
3.76671e-01,1.76e-01,5.97e-01,
3.76818e-01,1.74e-01,5.97e-01,
3.76964e-01,1.74e-01,5.97e-01,
3.77111e-01,1.74e-01,5.97e-01,
3.77257e-01,1.72e-01,5.97e-01,
3.77404e-01,1.72e-01,5.97e-01,
3.77550e-01,1.72e-01,5.97e-01,
3.77697e-01,1.72e-01,5.97e-01,
3.77843e-01,1.74e-01,5.97e-01,
3.77990e-01,1.72e-01,5.97e-01,
3.78136e-01,1.70e-01,5.97e-01,
3.78283e-01,1.70e-01,5.97e-01,
3.78429e-01,1.72e-01,5.97e-01,
3.78576e-01,1.74e-01,5.97e-01,
3.78722e-01,1.74e-01,5.97e-01,
